stats_entry_id,player_id,game_date,vs_team,outcome,min,fgm_fga,fg_per,threem_threea,three_per,ftm_fta,ft_per,rebounds,assists,blocks,steals,fouls,turnovers,points
15840,601,Sat 1/18,@#23 DUKE,"L 95-60
",15,3-5,.600,0-1,.000,0-0,.000,0,0,0,0,0,2,6
15841,601,Mon 1/20,vsMARYLAND,"W 65-56
",16,1-3,.333,0-2,.000,0-0,.000,0,3,0,0,1,0,2
15842,601,Sun 1/26,vsGEORGIA TECH,"W 80-78
(OT)",16,4-6,.667,2-3,.667,0-0,.000,1,3,0,1,0,1,10
15843,601,Wed 1/29,vsFLORIDA STATE,"W 74-70
",22,3-9,.333,0-4,.000,0-0,.000,2,7,0,0,1,0,6
15844,601,Sat 2/1,@NORTH CAROLINA,"L 84-70
",19,1-6,.167,0-2,.000,5-6,.833,0,0,0,1,1,0,7
15845,601,Sat 2/8,@MIAMI (FL),"W 56-55
",27,1-5,.200,1-3,.333,0-0,.000,1,3,0,0,2,2,3
15846,601,Tue 2/11,vsWAKE FOREST,"W 82-67
",23,2-4,.500,0-2,.000,0-0,.000,0,7,0,0,1,2,4
15847,601,Sat 2/15,@#1 SYRACUSE,"L 56-55
",28,0-3,.000,0-1,.000,0-0,.000,2,6,0,0,3,0,0
15853,602,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",21,3-6,.500,0-0,.000,1-2,.500,10,2,2,0,4,1,7
15854,602,Sat 11/30,vsE KENTUCKY,"W 75-56
",29,7-9,.778,0-0,.000,0-0,.000,8,1,2,0,3,1,14
15855,602,Wed 12/4,vsNORTHWESTERN,"W 69-48
",31,6-8,.750,0-0,.000,0-0,.000,3,0,5,0,3,0,12
15856,602,Sat 12/7,vsLONG BEACH ST,"W 76-66
",26,1-1,1.0,0-0,.000,0-0,.000,5,2,3,1,4,0,2
15857,602,Sat 12/14,vsDETROIT,"W 82-79
",21,2-2,1.0,0-0,.000,1-2,.500,4,0,2,0,5,0,5
15858,602,Wed 12/18,@TENNESSEE,"W 65-58
",12,1-2,.500,0-0,.000,0-0,.000,2,0,4,0,3,0,2
15859,602,Sat 12/21,vsEAST CAROLINA,"W 90-79
",28,9-10,.900,0-0,.000,0-0,.000,5,2,3,0,1,0,18
15860,602,Sat 12/28,vs#25 MISSOURI,"L 68-64
",22,1-1,1.0,0-0,.000,0-0,.000,3,2,0,0,4,2,2
15861,602,Mon 12/30,@UNC GREENSBORO,"W 68-64
",29,1-2,.500,0-0,.000,0-0,.000,4,0,0,0,4,1,2
15862,602,Sat 1/4,vsPITTSBURGH,"L 74-62
",26,2-3,.667,0-0,.000,0-0,.000,5,0,4,1,3,1,4
15863,602,Tue 1/7,@NOTRE DAME,"W 77-70
",27,2-4,.500,0-0,.000,0-0,.000,11,1,2,0,2,1,4
15864,602,Sat 1/11,vsVIRGINIA,"L 76-45
",15,0-1,.000,0-0,.000,0-0,.000,3,0,0,0,2,1,0
15865,602,Wed 1/15,@WAKE FOREST,"L 70-69
",28,4-5,.800,0-0,.000,2-2,1.0,7,0,1,0,4,2,10
15866,602,Sat 1/18,@#23 DUKE,"L 95-60
",26,2-2,1.0,0-0,.000,0-1,.000,7,0,1,0,2,2,4
15867,602,Mon 1/20,vsMARYLAND,"W 65-56
",22,1-1,1.0,0-0,.000,0-0,.000,4,0,1,0,1,0,2
15868,602,Sun 1/26,vsGEORGIA TECH,"W 80-78
(OT)",25,2-2,1.0,0-0,.000,0-0,.000,1,3,2,1,4,0,4
15869,602,Wed 1/29,vsFLORIDA STATE,"W 74-70
",13,2-2,1.0,0-0,.000,0-0,.000,2,0,0,0,4,0,4
15870,602,Sat 2/1,@NORTH CAROLINA,"L 84-70
",10,0-0,.000,0-0,.000,0-0,.000,4,1,0,0,2,0,0
15871,602,Sat 2/8,@MIAMI (FL),"W 56-55
",26,2-4,.500,0-0,.000,0-0,.000,5,0,0,0,4,1,4
15872,602,Tue 2/11,vsWAKE FOREST,"W 82-67
",15,2-2,1.0,0-0,.000,0-0,.000,4,0,0,1,4,0,4
15873,602,Sat 2/15,@#1 SYRACUSE,"L 56-55
",27,0-1,.000,0-0,.000,0-0,.000,6,0,0,0,4,0,0
15875,603,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15877,603,Sat 11/16,vsCAMPBELL,"W 81-66
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
15879,603,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15898,603,Tue 2/11,vsWAKE FOREST,"W 82-67
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15901,604,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",1,1-1,1.0,1-1,1.0,0-0,.000,0,0,0,0,0,0,3
15903,604,Sat 11/16,vsCAMPBELL,"W 81-66
",1,1-1,1.0,1-1,1.0,0-0,.000,0,0,0,0,0,0,3
15904,604,Wed 11/20,vsN CAROLINA CENT,"L 82-72
(OT)",6,1-2,.500,1-2,.500,0-0,.000,0,1,0,0,1,0,3
15905,604,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",2,1-1,1.0,1-1,1.0,0-0,.000,0,0,0,0,0,0,3
15907,604,Wed 12/4,vsNORTHWESTERN,"W 69-48
",3,0-3,.000,0-3,.000,0-0,.000,1,0,0,0,1,0,0
15924,604,Tue 2/11,vsWAKE FOREST,"W 82-67
",1,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,1,0,0
15927,605,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",7,1-4,.250,0-0,.000,1-2,.500,1,0,0,0,1,0,3
15928,605,Tue 11/12,@CINCINNATI,"L 68-57
",13,1-2,.500,0-0,.000,1-2,.500,3,0,1,0,3,1,3
15929,605,Sat 11/16,vsCAMPBELL,"W 81-66
",15,2-3,.667,0-0,.000,0-0,.000,4,0,3,0,2,0,4
15930,605,Wed 11/20,vsN CAROLINA CENT,"L 82-72
(OT)",12,0-2,.000,0-0,.000,2-2,1.0,0,0,0,0,4,1,2
15931,605,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",9,3-3,1.0,0-0,.000,0-0,.000,0,0,2,0,0,0,6
15933,605,Wed 12/4,vsNORTHWESTERN,"W 69-48
",3,0-0,.000,0-0,.000,0-0,.000,1,0,0,0,1,1,0
15936,605,Wed 12/18,@TENNESSEE,"W 65-58
",24,1-2,.500,0-0,.000,0-0,.000,0,0,5,1,2,0,2
15937,605,Sat 12/21,vsEAST CAROLINA,"W 90-79
",12,1-1,1.0,0-0,.000,0-0,.000,4,0,5,0,1,0,2
15938,605,Sat 12/28,vs#25 MISSOURI,"L 68-64
",9,0-0,.000,0-0,.000,0-0,.000,1,0,2,0,2,0,0
15939,605,Mon 12/30,@UNC GREENSBORO,"W 68-64
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
15940,605,Sat 1/4,vsPITTSBURGH,"L 74-62
",9,2-2,1.0,0-0,.000,0-0,.000,3,1,1,0,3,1,4
15941,605,Tue 1/7,@NOTRE DAME,"W 77-70
",13,1-1,1.0,0-0,.000,2-3,.667,4,1,2,0,1,0,4
15942,605,Sat 1/11,vsVIRGINIA,"L 76-45
",19,1-4,.250,0-0,.000,1-2,.500,6,1,4,0,3,2,3
15943,605,Wed 1/15,@WAKE FOREST,"L 70-69
",11,0-0,.000,0-0,.000,1-2,.500,4,0,0,1,3,2,1
15944,605,Sat 1/18,@#23 DUKE,"L 95-60
",9,1-1,1.0,0-0,.000,1-2,.500,2,0,0,0,4,1,3
15945,605,Mon 1/20,vsMARYLAND,"W 65-56
",17,1-4,.250,0-0,.000,0-3,.000,3,0,4,0,2,0,2
15946,605,Sun 1/26,vsGEORGIA TECH,"W 80-78
(OT)",11,0-0,.000,0-0,.000,3-4,.750,4,0,0,1,0,2,3
15947,605,Wed 1/29,vsFLORIDA STATE,"W 74-70
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15948,605,Sat 2/1,@NORTH CAROLINA,"L 84-70
",6,0-1,.000,0-0,.000,0-0,.000,1,1,1,0,0,0,0
15949,605,Sat 2/8,@MIAMI (FL),"W 56-55
",6,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
15950,605,Tue 2/11,vsWAKE FOREST,"W 82-67
",14,0-0,.000,0-0,.000,1-2,.500,1,0,2,0,3,1,1
15951,605,Sat 2/15,@#1 SYRACUSE,"L 56-55
",9,0-0,.000,0-0,.000,0-0,.000,4,0,0,0,0,1,0
15953,606,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",17,2-5,.400,1-2,.500,2-3,.667,3,2,0,0,5,1,7
15954,606,Tue 11/12,@CINCINNATI,"L 68-57
",25,4-10,.400,4-7,.571,1-2,.500,4,1,0,0,4,0,13
15955,606,Sat 11/16,vsCAMPBELL,"W 81-66
",26,6-9,.667,1-2,.500,0-1,.000,3,2,0,4,3,2,13
15956,606,Wed 11/20,vsN CAROLINA CENT,"L 82-72
(OT)",35,3-11,.273,2-8,.250,0-0,.000,7,1,1,1,5,1,8
15957,606,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",24,2-5,.400,0-2,.000,1-2,.500,5,1,0,2,3,1,5
15958,606,Sat 11/30,vsE KENTUCKY,"W 75-56
",26,2-7,.286,0-3,.000,0-0,.000,5,0,2,1,1,0,4
15959,606,Wed 12/4,vsNORTHWESTERN,"W 69-48
",21,4-8,.500,3-7,.429,2-2,1.0,3,0,0,0,2,2,13
15960,606,Sat 12/7,vsLONG BEACH ST,"W 76-66
",23,2-8,.250,0-4,.000,1-2,.500,1,4,0,2,1,0,5
15961,606,Sat 12/14,vsDETROIT,"W 82-79
",22,7-9,.778,6-8,.750,1-2,.500,0,0,0,0,2,0,21
15962,606,Wed 12/18,@TENNESSEE,"W 65-58
",18,2-5,.400,1-3,.333,0-0,.000,2,0,0,0,2,0,5
15963,606,Sat 12/21,vsEAST CAROLINA,"W 90-79
",25,4-6,.667,3-4,.750,0-0,.000,2,2,0,1,1,3,11
15964,606,Sat 12/28,vs#25 MISSOURI,"L 68-64
",18,3-9,.333,3-6,.500,0-0,.000,1,2,0,0,2,0,9
15965,606,Mon 12/30,@UNC GREENSBORO,"W 68-64
",12,0-2,.000,0-0,.000,0-0,.000,1,0,0,0,3,0,0
15966,606,Sat 1/4,vsPITTSBURGH,"L 74-62
",24,4-9,.444,2-6,.333,1-2,.500,2,0,0,0,3,2,11
15967,606,Tue 1/7,@NOTRE DAME,"W 77-70
",18,3-5,.600,2-3,.667,4-5,.800,0,0,0,1,1,0,12
15968,606,Sat 1/11,vsVIRGINIA,"L 76-45
",23,3-8,.375,2-4,.500,2-2,1.0,0,0,0,0,3,2,10
15969,606,Wed 1/15,@WAKE FOREST,"L 70-69
",31,3-12,.250,2-9,.222,3-5,.600,4,1,0,0,3,0,11
15970,606,Sat 1/18,@#23 DUKE,"L 95-60
",19,2-4,.500,0-0,.000,0-0,.000,2,0,0,0,1,2,4
15971,606,Mon 1/20,vsMARYLAND,"W 65-56
",35,8-19,.421,5-15,.333,2-2,1.0,7,1,0,0,2,1,23
15972,606,Sun 1/26,vsGEORGIA TECH,"W 80-78
(OT)",34,5-12,.417,2-6,.333,0-3,.000,3,1,0,1,4,1,12
15973,606,Wed 1/29,vsFLORIDA STATE,"W 74-70
",28,3-9,.333,1-5,.200,2-3,.667,6,0,0,1,4,2,9
15974,606,Sat 2/1,@NORTH CAROLINA,"L 84-70
",24,3-7,.429,1-3,.333,0-1,.000,2,0,0,1,4,1,7
15975,606,Sat 2/8,@MIAMI (FL),"W 56-55
",38,6-13,.462,4-11,.364,1-2,.500,2,0,0,0,2,0,17
15976,606,Tue 2/11,vsWAKE FOREST,"W 82-67
",28,5-8,.625,2-4,.500,4-4,1.0,2,2,0,1,3,0,16
15977,606,Sat 2/15,@#1 SYRACUSE,"L 56-55
",28,3-8,.375,3-8,.375,4-6,.667,1,2,0,0,1,1,13
15979,607,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",37,13-20,.650,0-2,.000,1-3,.333,8,1,1,3,4,3,27
15980,607,Tue 11/12,@CINCINNATI,"L 68-57
",37,5-15,.333,1-4,.250,2-2,1.0,10,0,1,2,3,1,13
15981,607,Sat 11/16,vsCAMPBELL,"W 81-66
",38,10-20,.500,2-5,.400,1-4,.250,3,0,1,3,3,1,23
15982,607,Wed 11/20,vsN CAROLINA CENT,"L 82-72
(OT)",28,6-10,.600,0-1,.000,1-2,.500,3,1,0,1,5,0,13
15983,607,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",29,13-18,.722,1-2,.500,3-3,1.0,9,0,1,1,2,1,30
15984,607,Sat 11/30,vsE KENTUCKY,"W 75-56
",36,10-23,.435,1-5,.200,9-9,1.0,11,1,0,1,3,2,30
15985,607,Wed 12/4,vsNORTHWESTERN,"W 69-48
",33,8-15,.533,0-1,.000,6-7,.857,8,0,0,3,2,0,22
15986,607,Sat 12/7,vsLONG BEACH ST,"W 76-66
",33,10-18,.556,0-2,.000,3-3,1.0,5,1,0,0,0,1,23
15987,607,Sat 12/14,vsDETROIT,"W 82-79
",33,9-14,.643,1-4,.250,10-14,.714,4,2,1,1,2,2,29
15988,607,Wed 12/18,@TENNESSEE,"W 65-58
",34,8-16,.500,1-2,.500,4-6,.667,11,1,0,2,1,5,21
15989,607,Sat 12/21,vsEAST CAROLINA,"W 90-79
",39,14-23,.609,2-8,.250,2-3,.667,8,2,1,2,1,3,32
15990,607,Sat 12/28,vs#25 MISSOURI,"L 68-64
",37,11-23,.478,1-7,.143,1-2,.500,13,3,2,2,2,4,24
15991,607,Mon 12/30,@UNC GREENSBORO,"W 68-64
",37,9-18,.500,1-4,.250,5-8,.625,9,2,0,1,2,4,24
15992,607,Sat 1/4,vsPITTSBURGH,"L 74-62
",34,9-22,.409,1-3,.333,4-4,1.0,8,1,1,1,3,2,23
15993,607,Tue 1/7,@NOTRE DAME,"W 77-70
",35,6-17,.353,0-3,.000,5-6,.833,7,1,0,1,0,3,17
15994,607,Sat 1/11,vsVIRGINIA,"L 76-45
",28,1-9,.111,0-2,.000,2-2,1.0,3,1,0,1,3,4,4
15995,607,Wed 1/15,@WAKE FOREST,"L 70-69
",28,8-16,.500,0-1,.000,6-10,.600,4,0,0,0,5,3,22
15996,607,Sat 1/18,@#23 DUKE,"L 95-60
",37,9-19,.474,1-5,.200,4-7,.571,8,0,1,1,2,2,23
15998,607,Sun 1/26,vsGEORGIA TECH,"W 80-78
(OT)",42,7-12,.583,1-1,1.0,5-8,.625,6,1,1,2,2,2,20
15999,607,Wed 1/29,vsFLORIDA STATE,"W 74-70
",34,13-21,.619,3-5,.600,1-1,1.0,7,1,0,3,5,2,30
16000,607,Sat 2/1,@NORTH CAROLINA,"L 84-70
",36,9-16,.563,1-3,.333,2-5,.400,8,1,2,3,4,2,21
16001,607,Sat 2/8,@MIAMI (FL),"W 56-55
",29,8-14,.571,2-4,.500,9-10,.900,7,0,0,1,3,3,27
16002,607,Tue 2/11,vsWAKE FOREST,"W 82-67
",36,15-26,.577,3-5,.600,1-2,.500,10,0,0,1,1,1,34
16003,607,Sat 2/15,@#1 SYRACUSE,"L 56-55
",37,11-22,.500,0-2,.000,1-4,.250,4,3,0,3,2,2,23
16005,608,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
16007,608,Sat 11/16,vsCAMPBELL,"W 81-66
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
16009,608,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",2,0-2,.000,0-2,.000,0-0,.000,1,1,0,0,0,0,0
16011,608,Wed 12/4,vsNORTHWESTERN,"W 69-48
",1,0-1,.000,0-1,.000,0-0,.000,0,0,1,0,0,0,0
16028,608,Tue 2/11,vsWAKE FOREST,"W 82-67
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,1,0
16031,609,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
16033,609,Sat 11/16,vsCAMPBELL,"W 81-66
",1,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,0,0,0
16034,609,Wed 11/20,vsN CAROLINA CENT,"L 82-72
(OT)",1,0-0,.000,0-0,.000,0-0,.000,0,1,0,0,0,0,0
16035,609,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",2,0-1,.000,0-1,.000,0-1,.000,1,0,0,0,0,0,0
16037,609,Wed 12/4,vsNORTHWESTERN,"W 69-48
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
16054,609,Tue 2/11,vsWAKE FOREST,"W 82-67
",1,0-1,.000,0-1,.000,0-0,.000,1,0,0,0,0,1,0
16057,610,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",22,0-4,.000,0-0,.000,0-0,.000,3,0,0,0,1,2,0
16058,610,Tue 11/12,@CINCINNATI,"L 68-57
",11,0-2,.000,0-0,.000,0-0,.000,2,0,0,0,3,0,0
16059,610,Sat 11/16,vsCAMPBELL,"W 81-66
",7,1-1,1.0,0-0,.000,0-0,.000,0,0,0,0,0,2,2
16060,610,Wed 11/20,vsN CAROLINA CENT,"L 82-72
(OT)",10,1-2,.500,0-0,.000,0-0,.000,2,0,0,0,0,0,2
16061,610,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",15,3-6,.500,0-0,.000,0-0,.000,5,2,0,0,4,2,6
16062,610,Sat 11/30,vsE KENTUCKY,"W 75-56
",9,0-1,.000,0-0,.000,1-2,.500,2,0,0,0,0,0,1
16063,610,Wed 12/4,vsNORTHWESTERN,"W 69-48
",15,0-1,.000,0-0,.000,1-2,.500,4,1,0,0,1,0,1
16064,610,Sat 12/7,vsLONG BEACH ST,"W 76-66
",16,3-6,.500,0-0,.000,0-0,.000,3,1,2,0,2,0,6
16065,610,Sat 12/14,vsDETROIT,"W 82-79
",26,2-3,.667,0-0,.000,4-4,1.0,6,1,0,0,1,1,8
16066,610,Wed 12/18,@TENNESSEE,"W 65-58
",23,2-3,.667,0-0,.000,1-2,.500,7,1,2,1,3,3,5
16067,610,Sat 12/21,vsEAST CAROLINA,"W 90-79
",16,0-1,.000,0-0,.000,0-0,.000,2,2,0,0,0,0,0
16068,610,Sat 12/28,vs#25 MISSOURI,"L 68-64
",24,5-7,.714,0-0,.000,0-0,.000,3,0,2,0,1,0,10
16069,610,Mon 12/30,@UNC GREENSBORO,"W 68-64
",22,2-7,.286,0-0,.000,0-0,.000,4,0,0,0,3,0,4
16070,610,Sat 1/4,vsPITTSBURGH,"L 74-62
",17,1-3,.333,0-0,.000,0-0,.000,3,1,0,0,1,1,2
16071,610,Tue 1/7,@NOTRE DAME,"W 77-70
",18,2-4,.500,0-0,.000,1-1,1.0,1,0,0,0,3,2,5
16072,610,Sat 1/11,vsVIRGINIA,"L 76-45
",20,3-5,.600,0-0,.000,1-1,1.0,5,0,4,0,3,2,7
16073,610,Wed 1/15,@WAKE FOREST,"L 70-69
",14,2-3,.667,0-0,.000,0-0,.000,5,1,1,0,4,0,4
16074,610,Sat 1/18,@#23 DUKE,"L 95-60
",35,4-11,.364,0-0,.000,0-2,.000,5,0,1,1,2,4,8
16075,610,Mon 1/20,vsMARYLAND,"W 65-56
",26,3-6,.500,0-0,.000,0-0,.000,10,2,0,0,2,3,6
16076,610,Sun 1/26,vsGEORGIA TECH,"W 80-78
(OT)",18,4-6,.667,0-0,.000,0-0,.000,3,0,0,0,4,0,8
16077,610,Wed 1/29,vsFLORIDA STATE,"W 74-70
",28,3-7,.429,0-0,.000,1-2,.500,7,0,2,0,2,1,7
16078,610,Sat 2/1,@NORTH CAROLINA,"L 84-70
",20,0-8,.000,0-0,.000,1-2,.500,5,0,2,0,3,1,1
16079,610,Sat 2/8,@MIAMI (FL),"W 56-55
",18,0-3,.000,0-0,.000,0-2,.000,3,0,0,0,3,0,0
16080,610,Tue 2/11,vsWAKE FOREST,"W 82-67
",21,2-6,.333,0-0,.000,3-6,.500,4,0,0,0,2,1,7
16081,610,Sat 2/15,@#1 SYRACUSE,"L 56-55
",33,7-11,.636,0-1,.000,0-0,.000,10,0,0,1,4,1,14
16083,611,Fri 11/8,vsAPPALACHIAN ST,"W 98-77
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
16085,611,Sat 11/16,vsCAMPBELL,"W 81-66
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
16087,611,Tue 11/26,vsFLORIDA GULF COAST,"W 82-62
",2,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
16089,611,Wed 12/4,vsNORTHWESTERN,"W 69-48
",1,1-1,1.0,0-0,.000,0-0,.000,2,0,0,0,0,0,2
16106,611,Tue 2/11,vsWAKE FOREST,"W 82-67
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
16109,612,Fri 11/8,vsMIAMI (OH),"W 74-62
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,1,0,0
16110,612,Sun 11/10,vsSTETSON,"W 80-49
",12,1-5,.200,1-3,.333,0-0,.000,4,0,0,1,0,0,3
16111,612,Sun 11/17,vsINDIANA STATE,"L 83-70
",4,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,0,0,0
16113,612,Sun 11/24,vsARMY,"W 93-60
",6,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,1,0
16114,612,Sun 12/1,vsCORNELL,"W 101-67
",6,1-2,.500,0-1,.000,0-0,.000,0,2,0,0,0,0,2
16119,612,Sat 12/14,vsINDIANA,"W 79-72
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
16120,612,Sat 12/21,vs#3 OHIO STATE,"L 64-61
",0,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
16121,612,Sun 12/29,vsCANISIUS,"W 87-81
(OT)",27,2-9,.222,1-5,.200,1-1,1.0,1,0,0,1,1,0,6
16122,612,Sat 1/4,vs#7 DUKE,"W 79-77
",8,1-3,.333,0-1,.000,0-0,.000,0,0,0,0,1,0,2
16123,612,Tue 1/7,vsNC STATE,"L 77-70
",7,0-0,.000,0-0,.000,0-0,.000,0,2,1,0,0,0,0
16124,612,Sat 1/11,@GEORGIA TECH,"L 74-69
",7,0-2,.000,0-2,.000,0-0,.000,1,0,1,0,1,0,0
16125,612,Wed 1/15,@MARYLAND,"L 74-66
",4,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,0,0,0
16126,612,Sun 1/19,vsVIRGINIA TECH,"W 70-63
",18,0-2,.000,0-0,.000,0-0,.000,3,0,0,2,1,1,0
16127,612,Tue 1/21,@FLORIDA STATE,"L 76-74
",2,0-1,.000,0-1,.000,0-0,.000,0,0,0,0,0,0,0
16128,612,Sat 1/25,@WAKE FOREST,"L 65-58
",2,0-3,.000,0-1,.000,0-2,.000,0,0,0,0,0,0,0
16129,612,Tue 1/28,vsVIRGINIA,"L 68-53
",14,1-3,.333,1-2,.500,0-0,.000,2,1,0,0,1,0,3
16130,612,Sat 2/1,vsBOSTON COLLEGE,"W 76-73
(OT)",20,4-8,.500,2-5,.400,0-0,.000,0,0,0,0,0,0,10
16131,612,Mon 2/3,@#1 SYRACUSE,"L 61-55
",4,1-2,.500,0-1,.000,0-0,.000,2,0,0,0,0,1,2
16132,612,Sat 2/8,vsNORTH CAROLINA,"L 73-62
",14,4-7,.571,1-3,.333,1-1,1.0,1,0,0,0,3,2,10
16133,612,Tue 2/11,vsCLEMSON,"W 68-64
(2OT)",15,1-5,.200,0-3,.000,2-2,1.0,3,0,0,0,0,1,4
16134,612,Sun 2/16,@BOSTON COLLEGE,"W 73-69
",13,1-3,.333,1-1,1.0,2-2,1.0,1,0,0,0,0,0,5
16138,613,Sun 11/17,vsINDIANA STATE,"L 83-70
",1,1-2,.500,0-0,.000,0-0,.000,1,0,0,1,0,0,2
16140,613,Sun 11/24,vsARMY,"W 93-60
",1,0-0,.000,0-0,.000,0-0,.000,0,0,0,0,0,0,0
16163,614,Fri 11/8,vsMIAMI (OH),"W 74-62
",20,1-7,.143,0-0,.000,1-1,1.0,4,1,0,0,5,2,3
16164,614,Sun 11/10,vsSTETSON,"W 80-49
",23,7-11,.636,0-0,.000,1-2,.500,9,1,1,1,4,2,15
16165,614,Sun 11/17,vsINDIANA STATE,"L 83-70
",16,2-6,.333,0-0,.000,0-0,.000,5,0,0,1,1,4,4
16166,614,Fri 11/22,vsSANTA CLARA,"W 84-69
",28,5-11,.455,0-0,.000,6-8,.750,8,0,1,1,0,3,16
16167,614,Sun 11/24,vsARMY,"W 93-60
",23,7-9,.778,0-0,.000,5-6,.833,7,1,3,1,0,2,19
16168,614,Sun 12/1,vsCORNELL,"W 101-67
",23,4-9,.444,0-0,.000,4-4,1.0,6,4,1,0,1,1,12
16169,614,Tue 12/3,@#23 IOWA,"L 98-93
",32,12-18,.667,0-0,.000,5-5,1.0,9,0,0,0,4,1,29
16170,614,Sat 12/7,vsDELAWARE,"W 80-75
",27,7-12,.583,0-0,.000,5-7,.714,6,0,0,0,3,3,19
16171,614,Mon 12/9,vsBRYANT,"W 70-59
",31,6-12,.500,0-0,.000,2-3,.667,13,0,3,2,1,5,14
16172,614,Wed 12/11,vsNORTH DAKOTA ST,"L 73-69
",28,3-9,.333,0-0,.000,4-4,1.0,10,2,1,1,1,4,10
16173,614,Sat 12/14,vsINDIANA,"W 79-72
",27,6-7,.857,0-0,.000,4-9,.444,6,0,4,2,3,4,16
16174,614,Sat 12/21,vs#3 OHIO STATE,"L 64-61
",33,6-12,.500,0-0,.000,2-4,.500,6,1,1,1,4,2,14
16175,614,Sun 12/29,vsCANISIUS,"W 87-81
(OT)",29,7-13,.538,0-0,.000,3-3,1.0,10,2,1,2,2,3,17
16176,614,Sat 1/4,vs#7 DUKE,"W 79-77
",21,6-14,.429,0-0,.000,2-4,.500,8,0,0,0,4,1,14
16177,614,Tue 1/7,vsNC STATE,"L 77-70
",34,9-19,.474,0-0,.000,3-3,1.0,18,4,0,1,2,2,21
16178,614,Sat 1/11,@GEORGIA TECH,"L 74-69
",36,6-18,.333,0-0,.000,1-1,1.0,12,1,0,2,4,4,13
16179,614,Wed 1/15,@MARYLAND,"L 74-66
",32,9-12,.750,0-0,.000,0-3,.000,6,0,0,0,3,6,18
16180,614,Sun 1/19,vsVIRGINIA TECH,"W 70-63
",19,3-7,.429,0-0,.000,2-3,.667,6,0,0,0,3,3,8
16181,614,Tue 1/21,@FLORIDA STATE,"L 76-74
",33,9-14,.643,0-0,.000,3-4,.750,10,1,0,1,3,2,21
16182,614,Sat 1/25,@WAKE FOREST,"L 65-58
",32,8-15,.533,0-0,.000,4-5,.800,6,0,1,2,5,1,20
16183,614,Tue 1/28,vsVIRGINIA,"L 68-53
",29,3-6,.500,0-0,.000,2-2,1.0,7,0,1,1,3,5,8
16184,614,Sat 2/1,vsBOSTON COLLEGE,"W 76-73
(OT)",27,3-6,.500,0-0,.000,1-2,.500,4,4,0,0,5,1,7
16185,614,Mon 2/3,@#1 SYRACUSE,"L 61-55
",38,6-12,.500,0-0,.000,4-6,.667,8,0,1,0,4,4,16
16186,614,Sat 2/8,vsNORTH CAROLINA,"L 73-62
",30,7-11,.636,0-0,.000,3-5,.600,6,1,0,0,3,3,17
16187,614,Tue 2/11,vsCLEMSON,"W 68-64
(2OT)",42,3-11,.273,0-0,.000,0-0,.000,8,0,0,0,3,2,6
